EmptyPanelId,MarketId,StallNumber,Zone,AreaType,Size,Price,DiscountText,OriginalPrice,DiscountedPrice,ImageUrl
459,2,หมายเลขแผงที่ 19,โซน 6 แถว 3 เลขที่ 19,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/17e72a1a-fec2-11ee-808f-0242ac12000b/originalContentUrl.jpg
460,2,หมายเลขแผงที่ 23,โซน 6 แถว 3 เลขที่ 23,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/8d3d2d8d-fec2-11ee-808f-0242ac12000b/originalContentUrl.jpg
461,2,หมายเลขแผงที่ 31,โซน 6 แถว 4 เลขที่ 31,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/56a84fb6-fec4-11ee-808f-0242ac12000b/originalContentUrl.jpg
462,2,หมายเลขแผงที่ 29,โซน 6 แถว 4 เลขที่ 29,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/742554ca-fec4-11ee-808f-0242ac12000b/originalContentUrl.jpg
463,2,หมายเลขแผงที่ 22,โซน 6 แถว 3 เลขที่ 22,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/ae9644f9-fec5-11ee-808f-0242ac12000b/originalContentUrl.jpg
464,2,หมายเลขแผงที่ 19,โซน 6 แถว 4 เลขที่ 19,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/70ccf627-fec6-11ee-808f-0242ac12000b/originalContentUrl.jpg
465,2,หมายเลขแผงที่ 15,โซน 6 แถว 4 เลขที่ 15,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/330a4a6e-fec9-11ee-808f-0242ac12000b/originalContentUrl.jpg
466,2,หมายเลขแผงที่ 7,โซน 6 แถว 4 เลขที่ 7,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/f15fbaaf-fede-11ee-808f-0242ac12000b/originalContentUrl.jpg
467,2,หมายเลขแผงที่ 8,โซน 6 แถว 3 เลขที่ 8,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/1d759863-fedf-11ee-808f-0242ac12000b/originalContentUrl.jpg
468,2,หมายเลขแผงที่ 6,โซน 6 แถว 4 เลขที่ 6,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/b0b24182-fee0-11ee-808f-0242ac12000b/originalContentUrl.jpg
469,2,หมายเลขแผงที่ 8,โซน 6 แถว 4 เลขที่ 8,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/356007c5-fee1-11ee-808f-0242ac12000b/originalContentUrl.jpg
470,2,หมายเลขแผงที่ 12,โซน 6 แถว 4 เลขที่ 12,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/70a71aed-fee1-11ee-808f-0242ac12000b/originalContentUrl.jpg
471,2,หมายเลขแผงที่ 19,โซน 6 แถว 5 เลขที่ 19,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/887703a3-feea-11ee-808f-0242ac12000b/originalContentUrl.jpg
472,2,หมายเลขแผงที่ 34,โซน 6 แถว 4 เลขที่ 34,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/bb779c32-feee-11ee-808f-0242ac12000b/originalContentUrl.jpg
473,2,หมายเลขแผงที่ 34,โซน 6 แถว 5 เลขที่ 34,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/034a9f9b-feef-11ee-808f-0242ac12000b/originalContentUrl.jpg
474,2,หมายเลขแผงที่ 25,โซน 6 แถว 6 เลขที่ 25,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/9a84b036-feef-11ee-808f-0242ac12000b/originalContentUrl.jpg
475,2,หมายเลขแผงที่ 26,โซน 6 แถว 5 เลขที่ 26,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/ad6c8442-feef-11ee-808f-0242ac12000b/originalContentUrl.jpg
476,2,หมายเลขแผงที่ 36,โซน 6 แถว 2 เลขที่ 36,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/f4fd5866-fec2-11ee-808f-0242ac12000b/originalContentUrl.jpg
477,2,หมายเลขแผงที่ 34,โซน 6 แถว 3 เลขที่ 34,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/5635d991-fec3-11ee-808f-0242ac12000b/originalContentUrl.jpg
478,2,หมายเลขแผงที่ 33,โซน 6 แถว 4 เลขที่ 33,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/3fcb5458-fec4-11ee-808f-0242ac12000b/originalContentUrl.jpg
479,2,หมายเลขแผงที่ 27,โซน 6 แถว 4 เลขที่ 27,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/579a9049-fec5-11ee-808f-0242ac12000b/originalContentUrl.jpg
480,2,หมายเลขแผงที่ 24,โซน 6 แถว 3 เลขที่ 24,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/8aef5853-fec5-11ee-808f-0242ac12000b/originalContentUrl.jpg
481,2,หมายเลขแผงที่ 23,โซน 6 แถว 4 เลขที่ 23,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/cc7e5fde-fec5-11ee-808f-0242ac12000b/originalContentUrl.jpg
482,2,หมายเลขแผงที่ 13,โซน 6 แถว 4 เลขที่ 13,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/4cbe9576-fec9-11ee-808f-0242ac12000b/originalContentUrl.jpg
483,2,หมายเลขแผงที่ 11,โซน 6 แถว 4 เลขที่ 11,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/d11bf93b-fede-11ee-808f-0242ac12000b/originalContentUrl.jpg
484,2,หมายเลขแผงที่ 6,โซน 6 แถว 3 เลขที่ 6,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/32b22bd4-fedf-11ee-808f-0242ac12000b/originalContentUrl.jpg
485,2,หมายเลขแผงที่ 2,โซน 6 แถว 3 เลขที่ 2,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/a4926413-fedf-11ee-808f-0242ac12000b/originalContentUrl.jpg
486,2,หมายเลขแผงที่ 11,โซน 6 แถว 5 เลขที่ 11,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/c2ac3481-fee1-11ee-808f-0242ac12000b/originalContentUrl.jpg
487,2,หมายเลขแผงที่ 31,โซน 6 แถว 6 เลขที่ 31,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/3330b153-feef-11ee-808f-0242ac12000b/originalContentUrl.jpg
488,2,หมายเลขแผงที่ 29,โซน 6 แถว 6 เลขที่ 29,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/66a9a26b-feef-11ee-808f-0242ac12000b/originalContentUrl.jpg
489,2,หมายเลขแผงที่ 28,โซน 6 แถว 5 เลขที่ 28,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/be05889e-feef-11ee-808f-0242ac12000b/originalContentUrl.jpg
490,2,หมายเลขแผงที่ 17,โซน 6 แถว 6 เลขที่ 17,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/e2164889-feef-11ee-808f-0242ac12000b/originalContentUrl.jpg
491,2,หมายเลขแผงที่ 34,โซน 6 แถว 2 เลขที่ 34,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/d6046913-fec2-11ee-808f-0242ac12000b/originalContentUrl.jpg
492,2,หมายเลขแผงที่ 25,โซน 6 แถว 4 เลขที่ 25,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/7259d6b4-fec5-11ee-808f-0242ac12000b/originalContentUrl.jpg
493,2,หมายเลขแผงที่ 10,โซน 6 แถว 3 เลขที่ 10,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/9631f8f2-fec9-11ee-808f-0242ac12000b/originalContentUrl.jpg
494,2,หมายเลขแผงที่ 9,โซน 6 แถว 4 เลขที่ 9,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/ae36e985-fede-11ee-808f-0242ac12000b/originalContentUrl.jpg
495,2,หมายเลขแผงที่ 4,โซน 6 แถว 3 เลขที่ 4,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/6749a59c-fedf-11ee-808f-0242ac12000b/originalContentUrl.jpg
496,2,หมายเลขแผงที่ 10,โซน 6 แถว 4 เลขที่ 10,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/51b722bf-fee1-11ee-808f-0242ac12000b/originalContentUrl.jpg
497,2,หมายเลขแผงที่ 16,โซน 6 แถว 4 เลขที่ 16,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/f1b571f1-fee1-11ee-808f-0242ac12000b/originalContentUrl.jpg
498,2,หมายเลขแผงที่ 15,โซน 6 แถว 3 เลขที่ 15,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/a3799b9c-fee7-11ee-808f-0242ac12000b/originalContentUrl.jpg
499,2,หมายเลขแผงที่ 17,โซน 6 แถว 5 เลขที่ 17,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/6dac5db8-feea-11ee-808f-0242ac12000b/originalContentUrl.jpg
500,2,หมายเลขแผงที่ 29,โซน 6 แถว 5 เลขที่ 29,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/3bb1d227-feeb-11ee-808f-0242ac12000b/originalContentUrl.jpg
501,2,หมายเลขแผงที่ 36,โซน 6 แถว 4 เลขที่ 36,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/d5f2f298-feee-11ee-808f-0242ac12000b/originalContentUrl.jpg
502,2,หมายเลขแผงที่ 27,โซน 6 แถว 6 เลขที่ 27,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/8b856c1e-feef-11ee-808f-0242ac12000b/originalContentUrl.jpg
503,2,หมายเลขแผงที่ 35,โซน 6 แถว 4 เลขที่ 35,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/70d68adf-fec3-11ee-808f-0242ac12000b/originalContentUrl.jpg
504,2,หมายเลขแผงที่ 21,โซน 6 แถว 4 เลขที่ 21,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/e79d89b7-fec5-11ee-808f-0242ac12000b/originalContentUrl.jpg
505,2,หมายเลขแผงที่ 20,โซน 6 แถว 3 เลขที่ 20,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/0122dd21-fec6-11ee-808f-0242ac12000b/originalContentUrl.jpg
506,2,หมายเลขแผงที่ 18,โซน 6 แถว 3 เลขที่ 18,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/457a2fc3-fec6-11ee-808f-0242ac12000b/originalContentUrl.jpg
507,2,หมายเลขแผงที่ 17,โซน 6 แถว 4 เลขที่ 17,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/88c2ce78-fec6-11ee-808f-0242ac12000b/originalContentUrl.jpg
508,2,หมายเลขแผงที่ 16,โซน 6 แถว 3 เลขที่ 16,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/a4e051a9-fec6-11ee-808f-0242ac12000b/originalContentUrl.jpg
509,2,หมายเลขแผงที่ 14,โซน 6 แถว 3 เลขที่ 14,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/15895e0c-fec9-11ee-808f-0242ac12000b/originalContentUrl.jpg
510,2,หมายเลขแผงที่ 12,โซน 6 แถว 3 เลขที่ 12,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/725fc454-fec9-11ee-808f-0242ac12000b/originalContentUrl.jpg
511,2,หมายเลขแผงที่ 4,โซน 6 แถว 4 เลขที่ 4,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/61ed7191-fee0-11ee-808f-0242ac12000b/originalContentUrl.jpg
512,2,หมายเลขแผงที่ 3,โซน 6 แถว 5 เลขที่ 3,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/93e739f0-fee0-11ee-808f-0242ac12000b/originalContentUrl.jpg
513,2,หมายเลขแผงที่ 9,โซน 6 แถว 5 เลขที่ 9,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/a6d6f2c8-fee1-11ee-808f-0242ac12000b/originalContentUrl.jpg
514,2,หมายเลขแผงที่ 14,โซน 6 แถว 4 เลขที่ 14,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/de090349-fee1-11ee-808f-0242ac12000b/originalContentUrl.jpg
515,2,หมายเลขแผงที่ 18,โซน 6 แถว 4 เลขที่ 18,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/17b399ae-fee6-11ee-808f-0242ac12000b/originalContentUrl.jpg
516,2,หมายเลขแผงที่ 20,โซน 6 แถว 4 เลขที่ 20,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/4befb568-fee6-11ee-808f-0242ac12000b/originalContentUrl.jpg
517,2,หมายเลขแผงที่ 22,โซน 6 แถว 4 เลขที่ 22,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/b890c5ad-feea-11ee-808f-0242ac12000b/originalContentUrl.jpg
518,2,หมายเลขแผงที่ 32,โซน 6 แถว 4 เลขที่ 32,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/d1bcb894-feea-11ee-808f-0242ac12000b/originalContentUrl.jpg
519,2,หมายเลขแผงที่ 31,โซน 6 แถว 5 เลขที่ 31,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/8a860ce8-feee-11ee-808f-0242ac12000b/originalContentUrl.jpg
520,2,หมายเลขแผงที่ 36,โซน 6 แถว 5 เลขที่ 36,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/f31f6d34-feee-11ee-808f-0242ac12000b/originalContentUrl.jpg
521,2,หมายเลขแผงที่ 19,โซน 6 แถว 6 เลขที่ 19,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/cf1f209b-feef-11ee-808f-0242ac12000b/originalContentUrl.jpg
522,2,หมายเลขแผงที่ 10,โซน 6 แถว 5 เลขที่ 10,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/10ffb443-fef0-11ee-808f-0242ac12000b/originalContentUrl.jpg
523,2,หมายเลขแผงที่ 9,โซน 6 แถว 6 เลขที่ 9,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/1fd76556-fef0-11ee-808f-0242ac12000b/originalContentUrl.jpg
524,2,หมายเลขแผงที่ 5,โซน 6 แถว 6 เลขที่ 5,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/2f0f3c58-fef0-11ee-808f-0242ac12000b/originalContentUrl.jpg
525,2,หมายเลขแผงที่ 12,โซน 6 แถว 5 เลขที่ 12,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/011b97d4-fef0-11ee-808f-0242ac12000b/originalContentUrl.jpg
526,2,หมายเลขแผงที่ โซน 1 แถว 1A เลขที่ 24,โซน 1 แถว 1A เลขที่ 24,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/ebd415fc-102e-11ef-af81-0242ac120003/originalContentUrl.jpg
527,2,หมายเลขแผงที่ โซน 1 แถว 1A เลขที่ 23,โซน 1 แถว 1A เลขที่ 23,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/b561f4d6-102b-11ef-af81-0242ac120003/originalContentUrl.jpg
528,2,หมายเลขแผงที่ โซน 4 แถว 3 เลขที่ 24,โซน 4 แถว 3 เลขที่ 24,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/d598106e-102b-11ef-af81-0242ac120003/originalContentUrl.jpg
529,2,หมายเลขแผงที่ โซน 11 แถว 5A เลขที่ 9,โซน 11 แถว 5A เลขที่ 9,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/b69ad6a1-10ff-11ef-af81-0242ac120003/originalContentUrl.jpg
530,2,หมายเลขแผงที่ โซน 1 แถว 1A เลขที่ 22,โซน 1 แถว 1A เลขที่ 22,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/880cc8e8-102b-11ef-af81-0242ac120003/originalContentUrl.jpg
531,2,หมายเลขแผงที่ โซน 1 แถว 1A เลขที่ 21,โซน 1 แถว 1A เลขที่ 21,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/be5bf309-102e-11ef-af81-0242ac120003/originalContentUrl.jpg
532,2,หมายเลขแผงที่ 11,โซน 3 แถว 16 เลขที่ 11,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/cd414c4c-eca3-11ee-97d4-0242ac12000b/originalContentUrl.jpg
533,2,หมายเลขแผงที่ 5,โซน 11 แถว 1B เลขที่ 5,แผงค้า,2x2,800,-,,800,https://bucket.ex10.tech/images/9cb12f4f-eca4-11ee-97d4-0242ac12000b/originalContentUrl.jpg
534,2,หมายเลขแผงที่ 25,โซน 11 แถว 2A เลขที่ 25,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/cbf84543-eca5-11ee-97d4-0242ac12000b/originalContentUrl.jpg
535,2,หมายเลขแผงที่ 2,โซน 11 แถว 3B เลขที่ 2,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/3970b957-eca6-11ee-97d4-0242ac12000b/originalContentUrl.jpg
536,2,หมายเลขแผงที่ 4,โซน 11 แถว 3B เลขที่ 4,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/739a078a-eca6-11ee-97d4-0242ac12000b/originalContentUrl.jpg
537,2,หมายเลขแผงที่ 12,โซน 11 แถว 3B เลขที่ 12,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/e8c60e96-eca6-11ee-97d4-0242ac12000b/originalContentUrl.jpg
538,2,หมายเลขแผงที่ 16,โซน 11 แถว 3B เลขที่ 16,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/268374e9-eca7-11ee-97d4-0242ac12000b/originalContentUrl.jpg
539,2,หมายเลขแผงที่ 21,โซน 11 แถว 2A เลขที่ 21,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/0e740251-eca5-11ee-97d4-0242ac12000b/originalContentUrl.jpg
540,2,หมายเลขแผงที่ 23,โซน 11 แถว 2A เลขที่ 23,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/80be8eef-eca5-11ee-97d4-0242ac12000b/originalContentUrl.jpg
541,2,หมายเลขแผงที่ 29,โซน 11 แถว 2A เลขที่ 29,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/0759e688-eca6-11ee-97d4-0242ac12000b/originalContentUrl.jpg
542,2,หมายเลขแผงที่ 6,โซน 11 แถว 3B เลขที่ 6,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/a23a369b-eca6-11ee-97d4-0242ac12000b/originalContentUrl.jpg
543,2,หมายเลขแผงที่ 14,โซน 11 แถว 3B เลขที่ 14,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/07fa0472-eca7-11ee-97d4-0242ac12000b/originalContentUrl.jpg
544,2,หมายเลขแผงที่ 20,โซน 11 แถว 3B เลขที่ 20,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/adcb3ecc-eca7-11ee-97d4-0242ac12000b/originalContentUrl.jpg
545,2,หมายเลขแผงที่ 19,โซน 3 แถว 16 เลขที่ 19,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/4a9fd21a-ec9f-11ee-97d4-0242ac12000b/originalContentUrl.jpg
546,2,หมายเลขแผงที่ 12,โซน 3 แถว 16 เลขที่ 12,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/0b873f59-eca4-11ee-97d4-0242ac12000b/originalContentUrl.jpg
547,2,หมายเลขแผงที่ 19,โซน 11 แถว 2A เลขที่ 19,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/ce761e74-eca4-11ee-97d4-0242ac12000b/originalContentUrl.jpg
548,2,หมายเลขแผงที่ 8,โซน 11 แถว 3B เลขที่ 8,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/c735e3f6-eca6-11ee-97d4-0242ac12000b/originalContentUrl.jpg
549,2,หมายเลขแผงที่ 18,โซน 11 แถว 3B เลขที่ 18,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/844d1ecb-eca7-11ee-97d4-0242ac12000b/originalContentUrl.jpg
550,2,หมายเลขแผงที่ 9,โซน 3 แถว 16 เลขที่ 9,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/b0999e4f-eca3-11ee-97d4-0242ac12000b/originalContentUrl.jpg
551,2,หมายเลขแผงที่ 10,โซน 3 แถว 16 เลขที่ 10,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/eef44aeb-eca3-11ee-97d4-0242ac12000b/originalContentUrl.jpg
552,2,หมายเลขแผงที่ 27,โซน 11 แถว 2A เลขที่ 27,แผงค้า,2x2 เมตร,800,-,,800,https://bucket.ex10.tech/images/ee3e382d-eca5-11ee-97d4-0242ac12000b/originalContentUrl.jpg
553,3,หมายเลขแผงที่ B3,ตลาดของใช้,แผงค้า,2 เมตร * 2 เมตร,30,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,60,30,https://dx0z0m6vobblr.cloudfront.net/สม4.jpg
554,3,หมายเลขแผงที่ B 910,โซนต้นไม้,แผงค้า,2 เมตร * 2 เมตร,1500,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,3000,1500,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_bb76f0ea_57a8_42e4_aca0_9f099a5c096f.jpg
555,3,หมายเลขแผงที่ O 1,โซนต้นไม้,แผงค้า,2 เมตร * 2 เมตร,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_f0e86727_4cb0_4f5b_a20e_fb2755157eba.jpg
556,3,หมายเลขแผงที่ O 2,โซนต้นไม้,แผงค้า,2 เมตร * 2 เมตร,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_464efa59_f2ec_45bd_9415_8ec4302bb26b.jpg
557,3,หมายเลขแผงที่ O 3,โซนต้นไม้,แผงค้า,2 เมตร * 2 เมตร,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_f35283ba_ef87_4d45_88f8_2c87e4035354.jpg
558,3,หมายเลขแผงที่ O 29,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
559,3,หมายเลขแผงที่ P 17,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
560,3,หมายเลขแผงที่ P 19,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_9b914f89_8b9e_410b_adb0_6399ed1d31e6.jpg
561,3,หมายเลขแผงที่ P 24,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_1858f465_da31_4910_87ff_a2fa290326d9.jpg
562,3,หมายเลขแผงที่ P 32,โซนต้นไม้,แผงค้า,4x9,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_08cf1620_5d0c_4de4_b81b_4d6f03bd701d.jpg
563,3,หมายเลขแผงที่ P 43,โซนต้นไม้,แผงค้า,4x8,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
564,3,หมายเลขแผงที่ P 50,โซนต้นไม้,แผงค้า,4x8,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
565,3,หมายเลขแผงที่ D 5556,โซนต้นไม้,แผงค้า,4x8,2000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,4000,2000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_76604b17_6bca_4f3e_a72d_2bf46f99eb20.jpg
566,3,หมายเลขแผงที่ O 21,โซนต้นไม้,แผงค้า,4x8,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
567,3,หมายเลขแผงที่ O 39,โซนต้นไม้,แผงค้า,4x8,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_5661346a_1d0a_4ee0_a6ec_48d081f82692.jpg
568,3,หมายเลขแผงที่ P 5,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
569,3,หมายเลขแผงที่ P 8,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
570,3,หมายเลขแผงที่ P 10,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_e56972b2_55a1_4497_91c9_9a8cf3079524.jpg
571,3,หมายเลขแผงที่ P 11,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
572,3,หมายเลขแผงที่ P 12,โซนต้นไม้,แผงค้า,4x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
573,3,หมายเลขแผงที่ P 1314,โซนต้นไม้,แผงค้า,8x12,2000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,4000,2000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
574,3,หมายเลขแผงที่ P 18,โซนต้นไม้,แผงค้า,8x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
575,3,หมายเลขแผงที่ P 20,โซนต้นไม้,แผงค้า,8x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://dx0z0m6vobblr.cloudfront.net/market_booth/ตลาดสมบัติบุรี/booth_8c49f644_375a_4bdf_8736_94d9ded9d895.jpg
576,3,หมายเลขแผงที่ P 33,โซนต้นไม้,แผงค้า,8x12,1000,จองวันนี้ลด 50% ชำระค่าเช่าเพียง,2000,1000,https://cdn.pic.in.th/file/picinth/-13c1a7dd1db01617f.jpeg
